Timestamp,Agreed,Gender,Age,Weight,Income,College fees,Scholarship,Loans,Course,CGPA,Backlog,Study Hours,Smartphone Usage,Laptop Usage,Sleep Hours,Medications,Financial Stress,Smoking Habit,Drinking Habit,Smartwatch,Smarthwatch Brand,Low BPM,Average BPM,High BPM,Steps walked 
2024/02/01 7:37:26 pm GMT+5:30,YES,Female,18,50,15000,87000,Yes,Yes,BCA,7.9,0,2,6,1,7,No,5,Yes,Yes,Yes,Fastrack,64,84,110,457268
2024/02/01 7:37:26 pm GMT+5:30,YES,Female,18,69,200000,105000,Yes,No,BCA,7.1,1,2,6,0,7,No,4,Yes,No,Yes,Fitbit,76,96,98,487800
2024/02/01 7:37:27 pm GMT+5:30,YES,Female,20,55,65000,87000,Yes,Yes,Msc,9,3,1,6,1,7,No,6,Yes,No,Yes,Apple,72,84,115,322465
2024/02/01 7:37:27 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:27 pm GMT+5:30,YES,Male,20,50,45000,105000,Yes,No,MCA,7,1,1,8,1,6,Yes,8,Yes,Yes,Yes,FireBolt,64,84,106,421703
2024/02/01 7:37:28 pm GMT+5:30,YES,Male,19,57,15000,105000,Yes,Yes,BTech,9.2,3,1,5,1,9,No,5,No,No,Yes,Firebolt,69,93,109,308526
2024/02/01 7:37:29 pm GMT+5:30,YES,Male,21,56,100000,115000,No,Yes,MTech,7.8,3,3,4,1,7,No,5,No,No,Yes,FitBit,63,94,101,295257
2024/02/01 7:37:29 pm GMT+5:30,YES,Female,18,69,20000,92000,Yes,No,Msc,8,3,2,5,1,8,No,4,No,No,Yes,FitBit,79,86,95,377959
2024/02/01 7:37:30 pm GMT+5:30,YES,Female,23,49,40000,45000,Yes,Yes,BE,9.1,2,3,6,1,8,No,6,No,No,Yes,FireBolt,80,99,111,314240
2024/02/01 7:37:31 pm GMT+5:30,YES,Male,19,50,80000,65000,No,No,BTech,7.2,0,2,6,2,7,No,4,No,No,Yes,Fastrack,77,95,97,365050
2024/02/01 7:37:31 pm GMT+5:30,YES,Male,17,55,50000,108000,No,No,BCA,7.5,2,1,6,2,7,No,5,No,No,Yes,Noise,67,88,101,278531
2024/02/01 7:37:32 pm GMT+5:30,YES,Female,17,68,15000,108000,Yes,Yes,Msc,7.5,3,3,6,0,7,No,6,No,No,Yes,Apple,63,94,109,276947
2024/02/01 7:37:32 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:32 pm GMT+5:30,YES,Female,21,54,70000,90000,Yes,No,Bsc,7.9,2,3,6,2,9,No,5,No,No,Yes,Apple,63,99,103,398306
2024/02/01 7:37:32 pm GMT+5:30,YES,Female,22,49,30000,87000,No,Yes,Mcom,7.7,3,3,3,0,7,No,4,No,No,Yes,Firebolt,77,85,95,380186
2024/02/01 7:37:33 pm GMT+5:30,YES,Female,18,55,15000,65000,Yes,No,Msc,8.8,3,1,4,0,8,No,4,No,No,Yes,Fitbit,67,89,95,217084
2024/02/01 7:37:33 pm GMT+5:30,YES,Female,21,69,80000,62000,Yes,Yes,Mcom,8,3,1,4,0,9,No,5,Yes,Yes,Yes,Fitbit,67,97,100,343877
2024/02/01 7:37:34 pm GMT+5:30,YES,Female,20,65,15000,63000,No,Yes,MTech,9.7,0,2,4,1,9,No,5,Yes,Yes,Yes,Fastrack,74,97,109,237245
2024/02/01 7:37:34 pm GMT+5:30,YES,Female,22,51,70000,45000,Yes,No,BCA,9.9,1,3,5,1,9,No,5,Yes,Yes,Yes,FitBit,65,95,106,418455
2024/02/01 7:37:35 pm GMT+5:30,YES,Female,22,63,65000,45000,No,No,Msc,7.9,2,1,3,1,8,No,4,Yes,No,Yes,AmazFit,73,99,113,323007
2024/02/01 7:37:35 pm GMT+5:30,YES,Male,19,55,70000,105000,Yes,Yes,Bsc,9.6,0,2,4,0,7,No,4,Yes,No,Yes,Boat,61,91,95,361474
2024/02/01 7:37:36 pm GMT+5:30,YES,Male,20,47,65000,45000,Yes,Yes,Bsc,8.2,3,2,4,2,8,No,5,Yes,No,Yes,Mi,77,97,99,288536
2024/02/01 7:37:36 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:36 pm GMT+5:30,YES,Male,21,58,95000,62000,Yes,No,BTech,7.5,0,3,3,0,8,No,6,No,No,Yes,Fitbit,70,85,109,471754
2024/02/01 7:37:37 pm GMT+5:30,YES,Female,17,50,50000,63000,No,Yes,BE,8.6,2,1,3,2,8,No,5,No,No,Yes,AmazFit,71,90,104,425231
2024/02/01 7:37:37 pm GMT+5:30,YES,Female,20,49,80000,62000,No,No,MTech,7.9,0,1,5,1,8,No,6,Yes,Yes,Yes,FireBolt,60,91,106,257510
2024/02/01 7:37:38 pm GMT+5:30,YES,Female,21,54,30000,65000,Yes,Yes,BE,6.3,3,1,6,0,7,No,5,Yes,Yes,Yes,Fastrack,71,84,111,235049
2024/02/01 7:37:38 pm GMT+5:30,YES,Male,20,60,40000,63000,No,No,MCA,8.2,0,1,3,0,9,No,6,Yes,Yes,Yes,Fitbit,62,82,105,219758
2024/02/01 7:37:39 pm GMT+5:30,YES,Male,18,47,50000,90000,Yes,Yes,Mcom,8,2,2,5,0,9,No,4,Yes,No,Yes,Fitbit,60,85,104,335664
2024/02/01 7:37:39 pm GMT+5:30,YES,Female,19,67,200000,87000,Yes,Yes,Msc,8,3,1,5,0,7,No,4,Yes,No,Yes,Mi,74,94,113,310787
2024/02/01 7:37:40 pm GMT+5:30,YES,Male,21,52,50000,62000,Yes,Yes,MCA,8.5,2,3,5,1,7,No,4,No,No,Yes,Mi,75,97,110,350491
2024/02/01 7:37:40 pm GMT+5:30,YES,Male,18,55,80000,87000,Yes,Yes,Mcom,8,3,3,4,1,8,No,5,Yes,No,Yes,Fitbit,68,81,99,490111
2024/02/01 7:37:40 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:41 pm GMT+5:30,YES,Female,23,62,70000,115000,Yes,Yes,MTech,6.6,3,3,4,2,7,No,6,No,No,Yes,Apple,67,87,114,471179
2024/02/01 7:37:41 pm GMT+5:30,YES,Female,24,63,20000,45000,Yes,Yes,MTech,7.4,1,2,3,0,8,No,4,No,No,Yes,Apple,66,81,115,412961
2024/02/01 7:37:42 pm GMT+5:30,YES,Male,18,58,200000,62000,Yes,No,Msc,6.2,3,3,3,2,9,No,4,No,No,Yes,Boat,63,94,103,353579
2024/02/01 7:37:42 pm GMT+5:30,YES,Male,21,70,95000,115000,No,Yes,MTech,7.4,2,3,3,2,9,No,5,No,No,Yes,Samsung,78,98,107,394619
2024/02/01 7:37:43 pm GMT+5:30,YES,Male,18,64,20000,45000,No,No,Mcom,6.6,2,1,5,0,7,No,4,No,No,Yes,Noise,73,96,104,218976
2024/02/01 7:37:43 pm GMT+5:30,YES,Male,21,47,60000,62000,No,Yes,BTech,7.3,2,3,4,2,7,No,4,Yes,Yes,Yes,Fitbit,74,90,114,398086
2024/02/01 7:37:44 pm GMT+5:30,YES,Male,17,52,60000,108000,Yes,Yes,BTech,9.2,0,2,6,1,8,No,8,Yes,Yes,Yes,Firebolt,80,95,112,361266
2024/02/01 7:37:44 pm GMT+5:30,YES,Male,24,60,15000,63000,No,No,Bcom,6.3,3,3,4,2,8,No,8,Yes,Yes,Yes,AmazFit,64,83,110,322635
2024/02/01 7:37:45 pm GMT+5:30,YES,Male,18,54,30000,90000,No,Yes,Bsc,8.7,3,1,6,2,8,No,9,No,No,Yes,Noise,60,97,98,305754
2024/02/01 7:37:45 pm GMT+5:30,YES,Male,21,46,15000,115000,No,Yes,BE,9.1,2,3,3,0,9,No,7,No,No,Yes,Fossil,61,92,103,461462
2024/02/01 7:37:46 pm GMT+5:30,YES,Male,20,58,95000,115000,Yes,Yes,MTech,9,1,2,3,1,9,No,9,No,No,Yes,Boat,80,91,107,416452
2024/02/01 7:37:46 pm GMT+5:30,YES,Female,17,45,80000,45000,Yes,No,MCA,6.9,3,2,4,1,8,No,7,No,No,Yes,Fastrack,71,95,108,362169
2024/02/01 7:37:47 pm GMT+5:30,YES,Male,23,64,30000,45000,No,Yes,BCA,8.2,3,2,4,0,7,No,9,Yes,No,Yes,Samsung,69,87,111,363501
2024/02/01 7:37:47 pm GMT+5:30,YES,Female,24,46,100000,87000,No,Yes,MTech,9.5,0,2,4,1,7,No,7,No,No,Yes,Fitbit,78,82,95,333385
2024/02/01 7:37:47 pm GMT+5:30,YES,Male,22,64,60000,65000,Yes,No,MCA,8,1,2,3,0,7,No,6,No,No,Yes,Firebolt,76,99,109,440162
2024/02/01 7:37:48 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:48 pm GMT+5:30,YES,Female,18,70,95000,105000,Yes,No,BTech,6.4,3,3,3,0,8,No,6,Yes,No,Yes,Mi,62,91,99,392997
2024/02/01 7:37:49 pm GMT+5:30,YES,Female,19,60,65000,87000,Yes,No,BCA,6.6,2,1,6,0,7,No,9,No,No,Yes,Boat,69,82,102,376365
2024/02/01 7:37:49 pm GMT+5:30,YES,Female,23,65,200000,63000,No,Yes,BCA,7.7,0,1,6,2,8,No,7,No,No,Yes,Fastrack,69,93,102,251832
2024/02/01 7:37:50 pm GMT+5:30,YES,Male,17,60,200000,105000,Yes,No,MTech,7,1,3,4,2,7,No,9,No,No,Yes,FireBolt,80,93,103,342015
2024/02/01 7:37:50 pm GMT+5:30,YES,Male,17,66,30000,45000,Yes,No,Mcom,7.1,0,1,5,2,9,No,6,No,No,Yes,Apple,80,87,99,254152
2024/02/01 7:37:51 pm GMT+5:30,YES,Male,17,52,40000,115000,No,No,Msc,6.3,1,3,5,2,8,No,9,Yes,No,Yes,FireBolt,65,91,108,244172
2024/02/01 7:37:52 pm GMT+5:30,YES,Male,22,58,30000,105000,Yes,Yes,Bsc,7.5,0,3,3,1,7,No,8,No,No,Yes,Fastrack,66,87,102,290897
2024/02/01 7:37:53 pm GMT+5:30,YES,Female,18,52,40000,63000,Yes,No,MTech,6.5,1,3,6,1,7,No,8,Yes,No,Yes,Fossil Gen,66,98,103,316109
2024/02/01 7:37:53 pm GMT+5:30,YES,Male,20,52,50000,90000,Yes,Yes,Msc,6.6,3,3,4,1,8,No,9,No,No,Yes,FitBit,69,94,113,230646
2024/02/01 7:37:54 pm GMT+5:30,YES,Female,21,61,60000,108000,Yes,Yes,Msc,6.8,0,3,4,0,9,No,9,No,No,Yes,Fastrack,75,99,106,208588
2024/02/01 7:37:54 pm GMT+5:30,YES,Male,19,50,20000,65000,Yes,Yes,Msc,6,2,2,6,1,8,No,9,No,No,Yes,Noise,65,87,107,348978
2024/02/01 7:37:54 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:54 pm GMT+5:30,YES,Male,20,50,30000,45000,No,Yes,BCA,9.4,2,2,3,2,7,No,7,No,No,Yes,AmazFit,60,93,107,452060
2024/02/01 7:37:55 pm GMT+5:30,YES,Male,17,62,50000,45000,Yes,Yes,MTech,8.5,1,3,3,1,9,No,6,No,No,Yes,Fastrack,61,91,99,431145
2024/02/01 7:37:55 pm GMT+5:30,YES,Female,19,49,60000,63000,Yes,No,Bcom,7.8,2,1,3,1,8,No,9,No,No,Yes,Boat,77,98,108,357771
2024/02/01 7:37:56 pm GMT+5:30,YES,Male,20,68,200000,115000,No,No,BTech,6.1,2,3,4,2,7,No,9,Yes,Yes,Yes,AmazFit,74,89,111,382228
2024/02/01 7:37:56 pm GMT+5:30,YES,Female,21,58,40000,87000,No,No,BE,6.6,3,2,5,2,9,No,8,Yes,Yes,Yes,Fossil Gen,72,97,102,302957
2024/02/01 7:37:57 pm GMT+5:30,YES,Male,20,53,15000,65000,No,Yes,Mcom,7.2,2,3,6,1,9,No,6,No,No,Yes,FitBit,71,97,110,239532
2024/02/01 7:37:58 pm GMT+5:30,YES,Male,24,62,80000,87000,Yes,Yes,Msc,9.4,1,1,3,2,9,No,6,No,No,Yes,Samsung,61,99,109,254515
2024/02/01 7:37:58 pm GMT+5:30,YES,Male,18,46,40000,63000,Yes,No,Bcom,6,1,2,6,2,8,No,9,No,No,Yes,Fossil Gen,68,99,95,384739
2024/02/01 7:37:59 pm GMT+5:30,YES,Male,18,49,65000,87000,No,Yes,BTech,9.5,0,3,3,2,8,No,9,No,No,Yes,Fossil Gen,75,86,106,273371
2024/02/01 7:37:59 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:37:59 pm GMT+5:30,YES,Male,19,61,40000,105000,No,Yes,BTech,6,1,1,6,1,8,No,8,No,No,Yes,Fossil,67,96,103,218918
2024/02/01 7:38:00 pm GMT+5:30,YES,Male,21,70,60000,115000,Yes,Yes,MCA,9.6,3,3,5,1,9,No,6,Yes,Yes,Yes,Noise,73,87,100,321514
2024/02/01 7:38:02 pm GMT+5:30,YES,Male,21,61,50000,63000,Yes,No,Bcom,6.6,0,1,5,0,7,No,7,Yes,Yes,Yes,Fossil Gen,63,92,111,367191
2024/02/01 7:38:02 pm GMT+5:30,YES,Male,23,51,30000,87000,No,No,BE,8.5,2,3,6,2,7,No,8,Yes,Yes,Yes,Fossil,68,90,114,421331
2024/02/01 7:38:03 pm GMT+5:30,YES,Male,17,62,15000,90000,No,No,BTech,9.9,2,1,5,0,8,No,9,Yes,Yes,Yes,Apple,73,85,109,226616
2024/02/01 7:38:03 pm GMT+5:30,YES,Male,24,56,65000,108000,No,Yes,MTech,9.2,1,1,5,2,8,No,9,Yes,No,Yes,Boat,74,89,113,465288
2024/02/01 7:38:04 pm GMT+5:30,YES,Female,21,68,70000,45000,Yes,No,MCA,8.6,1,3,5,1,9,No,8,No,No,Yes,Fastrack,80,83,104,370373
2024/02/01 7:38:04 pm GMT+5:30,YES,Male,18,68,65000,108000,No,Yes,Bsc,9.6,1,3,3,0,8,No,6,No,No,Yes,Noise,67,99,98,408296
2024/02/01 7:38:05 pm GMT+5:30,YES,Male,23,63,100000,62000,No,No,MCA,9.7,3,2,6,0,8,No,6,No,No,Yes,Firebolt,80,99,102,262980
2024/02/01 7:38:05 pm GMT+5:30,YES,Male,24,54,70000,115000,No,Yes,Bsc,6.2,1,3,3,2,7,No,6,Yes,No,Yes,Noise,78,85,97,427645
2024/02/01 7:38:06 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:39:50 pm GMT+5:30,YES,Female,21,44,400000,50000,No,Yes,Msc,5,0,5,2,3,7,Yes,4,No,No,No,,,,,
2024/02/01 7:40:15 pm GMT+5:30,YES,Male,18,52,65000,87000,No,Yes,MTech,8.8,1,1,6,1,7,No,8,No,No,Yes,Samsung,75,90,114,402916
2024/02/01 7:40:16 pm GMT+5:30,YES,Female,20,45,60000,115000,Yes,No,MCA,7,0,2,7,1,7,No,7,No,No,Yes,Fossil,69,88,113,236569
2024/02/01 7:40:16 pm GMT+5:30,YES,Female,24,48,80000,62000,Yes,No,BE,8.4,1,1,6,0,9,No,7,No,Yes,Yes,Fastrack,78,84,106,475793
2024/02/01 7:40:17 pm GMT+5:30,YES,Female,23,57,40000,108000,No,Yes,Mcom,8,0,3,3,1,9,No,7,No,Yes,Yes,Fastrack,69,82,108,300608
2024/02/01 7:40:18 pm GMT+5:30,YES,Male,19,62,60000,63000,Yes,Yes,Bsc,6.8,0,1,6,2,9,No,9,Yes,Yes,Yes,Noise,68,94,98,326785
2024/02/01 7:40:19 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:19 pm GMT+5:30,YES,Male,19,64,40000,65000,No,Yes,Msc,8.6,2,1,6,0,8,No,6,Yes,Yes,Yes,Fitbit,69,90,101,256943
2024/02/01 7:40:20 pm GMT+5:30,YES,Male,22,63,20000,62000,No,Yes,BCA,7.1,2,1,4,1,8,No,9,No,No,Yes,FireBolt,74,99,113,410810
2024/02/01 7:40:20 pm GMT+5:30,YES,Female,22,58,50000,108000,No,No,BCA,9.2,2,1,3,1,8,No,7,No,No,Yes,Fossil Gen,71,83,99,341394
2024/02/01 7:40:21 pm GMT+5:30,YES,Female,24,48,15000,108000,No,Yes,MCA,9.3,3,2,6,2,8,No,9,Yes,No,Yes,FireBolt,76,88,107,325383
2024/02/01 7:40:21 pm GMT+5:30,YES,Male,22,53,15000,45000,No,Yes,MTech,7.2,3,3,3,2,9,No,8,Yes,No,Yes,Boat,61,93,98,319432
2024/02/01 7:40:22 pm GMT+5:30,YES,Male,24,48,95000,45000,Yes,No,Mcom,9.7,2,3,3,1,8,No,7,No,Yes,Yes,Samsung,74,86,113,263269
2024/02/01 7:40:23 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:23 pm GMT+5:30,YES,Male,18,57,60000,108000,Yes,Yes,Bcom,8.1,3,3,3,0,7,No,9,Yes,Yes,Yes,AmazFit,68,92,109,331600
2024/02/01 7:40:23 pm GMT+5:30,YES,Female,22,54,30000,63000,No,Yes,Msc,6.2,2,3,6,0,7,No,7,Yes,No,Yes,Mi,72,91,113,245409
2024/02/01 7:40:24 pm GMT+5:30,YES,Male,22,48,200000,87000,Yes,No,Bcom,7.5,2,3,3,1,7,No,9,Yes,No,Yes,Mi,75,89,95,397817
2024/02/01 7:40:25 pm GMT+5:30,YES,Female,19,45,100000,115000,Yes,No,Mcom,6.8,3,1,4,1,9,No,7,Yes,Yes,Yes,Boat,63,89,101,325070
2024/02/01 7:40:25 pm GMT+5:30,YES,Male,20,67,65000,115000,Yes,Yes,Bsc,6.7,3,2,5,0,7,No,8,No,Yes,Yes,Firebolt,66,98,98,289156
2024/02/01 7:40:26 pm GMT+5:30,YES,Male,19,67,40000,115000,Yes,No,Mcom,9.8,0,3,5,0,7,No,9,No,No,Yes,Samsung,71,84,104,408105
2024/02/01 7:40:26 pm GMT+5:30,YES,Male,22,65,50000,45000,Yes,No,Bcom,8.9,1,3,3,1,9,No,9,Yes,No,Yes,Fossil Gen,65,89,103,301548
2024/02/01 7:40:27 pm GMT+5:30,YES,Male,22,51,50000,105000,No,Yes,Mcom,7.2,1,2,6,2,7,No,6,Yes,No,Yes,Fastrack,72,96,105,363932
2024/02/01 7:40:27 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:28 pm GMT+5:30,YES,Male,23,60,80000,63000,No,No,MTech,9.7,2,1,4,2,7,No,6,No,No,Yes,Apple,70,93,100,237302
2024/02/01 7:40:28 pm GMT+5:30,YES,Male,17,66,50000,90000,No,No,BCA,7.2,1,3,3,0,8,No,9,No,Yes,Yes,Fastrack,78,81,115,388707
2024/02/01 7:40:29 pm GMT+5:30,YES,Female,21,47,80000,62000,Yes,No,BE,9.6,2,1,3,2,7,No,7,Yes,Yes,Yes,Boat,62,83,115,329388
2024/02/01 7:40:29 pm GMT+5:30,YES,Female,18,59,15000,115000,No,Yes,Bsc,9.3,0,2,5,2,9,No,9,No,Yes,Yes,Fitbit,72,96,106,437586
2024/02/01 7:40:30 pm GMT+5:30,YES,Female,21,65,80000,65000,Yes,No,Msc,9.6,0,2,3,0,8,No,9,Yes,Yes,Yes,FitBit,70,82,102,359179
2024/02/01 7:40:30 pm GMT+5:30,YES,Female,18,45,100000,65000,Yes,Yes,Msc,7.5,0,3,3,2,7,No,7,No,Yes,Yes,Fitbit,70,89,111,382741
2024/02/01 7:40:31 pm GMT+5:30,YES,Female,19,51,30000,63000,Yes,Yes,BTech,7.8,0,2,5,0,8,No,9,No,Yes,Yes,Boat,78,84,106,342406
2024/02/01 7:40:31 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:31 pm GMT+5:30,YES,Female,21,56,95000,90000,Yes,No,BE,8,2,1,4,0,8,No,7,No,Yes,Yes,Fossil,70,88,100,373585
2024/02/01 7:40:32 pm GMT+5:30,YES,Female,22,51,100000,115000,Yes,Yes,BE,6.1,1,1,6,2,9,No,8,No,Yes,Yes,Boat,72,86,106,278756
2024/02/01 7:40:33 pm GMT+5:30,YES,Female,23,67,40000,45000,Yes,No,BCA,7.1,0,1,5,0,8,No,9,Yes,Yes,Yes,Apple,61,81,98,425733
2024/02/01 7:40:33 pm GMT+5:30,YES,Male,24,50,60000,63000,No,No,MTech,8.9,0,3,6,0,7,No,7,No,No,Yes,FitBit,65,81,107,408813
2024/02/01 7:40:34 pm GMT+5:30,YES,Female,20,59,200000,63000,No,No,MTech,8,1,2,4,0,9,No,6,No,No,Yes,Fastrack,78,89,103,225575
2024/02/01 7:40:34 pm GMT+5:30,YES,Male,21,45,15000,115000,No,No,Msc,6,3,1,3,0,9,No,8,No,No,Yes,Fastrack,74,87,97,245727
2024/02/01 7:40:35 pm GMT+5:30,YES,Female,24,48,60000,65000,No,No,Mcom,9.1,2,1,3,2,7,No,7,Yes,Yes,Yes,Fossil,67,82,111,392605
2024/02/01 7:40:36 pm GMT+5:30,YES,Male,23,46,80000,90000,No,Yes,MTech,9,2,3,5,0,8,No,8,Yes,Yes,Yes,Fitbit,78,84,109,288294
2024/02/01 7:40:36 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:36 pm GMT+5:30,YES,Female,18,65,40000,65000,No,Yes,BE,9.3,2,3,3,2,8,No,6,No,No,Yes,Fitbit,78,92,98,356280
2024/02/01 7:40:37 pm GMT+5:30,YES,Male,18,57,15000,65000,No,Yes,MCA,9.3,3,2,4,0,7,No,8,Yes,Yes,Yes,Samsung,75,88,96,484343
2024/02/01 7:40:37 pm GMT+5:30,YES,Male,18,54,100000,45000,Yes,Yes,BE,6,1,2,4,2,9,No,6,Yes,Yes,Yes,FireBolt,75,90,110,497036
2024/02/01 7:40:38 pm GMT+5:30,YES,Male,20,67,80000,62000,Yes,Yes,Mcom,8.5,3,2,5,0,7,No,9,Yes,Yes,Yes,FitBit,71,88,103,247959
2024/02/01 7:40:38 pm GMT+5:30,YES,Male,17,67,100000,90000,No,Yes,Bcom,7.9,1,3,6,2,8,No,7,Yes,Yes,Yes,Apple,76,89,98,421143
2024/02/01 7:40:39 pm GMT+5:30,YES,Male,23,61,40000,105000,No,No,BE,9.2,0,2,3,1,9,No,7,No,Yes,Yes,Firebolt,73,94,102,307854
2024/02/01 7:40:39 pm GMT+5:30,YES,Male,17,61,40000,87000,No,No,Msc,6.4,0,3,6,2,9,No,7,No,Yes,Yes,FireBolt,64,93,99,239519
2024/02/01 7:40:40 pm GMT+5:30,YES,Female,19,62,15000,108000,No,Yes,MTech,8.9,0,1,4,0,8,No,7,No,Yes,Yes,FireBolt,72,84,111,435972
2024/02/01 7:40:40 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:40 pm GMT+5:30,YES,Male,23,63,65000,63000,No,No,MCA,9.4,0,1,6,0,8,No,6,Yes,Yes,Yes,Fossil Gen,71,87,115,234697
2024/02/01 7:40:41 pm GMT+5:30,YES,Male,22,46,95000,90000,Yes,Yes,BCA,7.3,3,1,4,0,9,No,8,No,No,Yes,AmazFit,66,93,95,201308
2024/02/01 7:40:42 pm GMT+5:30,YES,Female,21,59,40000,65000,Yes,No,BCA,7.8,1,1,4,0,8,No,9,No,No,Yes,Firebolt,65,88,96,315617
2024/02/01 7:40:42 pm GMT+5:30,YES,Female,17,66,40000,115000,Yes,No,Bsc,6.1,0,1,5,0,7,No,9,No,No,Yes,FitBit,64,88,110,382138
2024/02/01 7:40:43 pm GMT+5:30,YES,Male,23,51,60000,65000,Yes,No,Bsc,6,1,3,6,1,9,No,8,Yes,Yes,Yes,FireBolt,76,86,97,294206
2024/02/01 7:40:44 pm GMT+5:30,YES,Female,20,49,50000,65000,No,Yes,Bcom,8.7,1,3,5,2,7,No,8,Yes,Yes,Yes,Boat,60,84,99,435892
2024/02/01 7:40:44 pm GMT+5:30,YES,Female,17,57,65000,108000,Yes,Yes,BE,7.2,3,3,5,2,7,No,9,No,No,Yes,Boat,69,85,105,493086
2024/02/01 7:40:44 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:45 pm GMT+5:30,YES,Male,21,67,50000,115000,Yes,No,MCA,8.9,1,3,4,0,9,No,7,No,No,Yes,Mi,80,98,100,347387
2024/02/01 7:40:45 pm GMT+5:30,YES,Female,20,65,30000,62000,No,No,BCA,9.6,2,1,3,2,7,No,9,Yes,Yes,Yes,Noise,75,82,105,311983
2024/02/01 7:40:46 pm GMT+5:30,YES,Male,22,61,40000,90000,No,No,Bsc,7.5,0,3,4,0,9,No,8,Yes,Yes,Yes,Mi,65,83,108,397836
2024/02/01 7:40:47 pm GMT+5:30,YES,Male,18,56,30000,63000,Yes,No,BCA,7.4,1,2,4,2,8,Yes,8,No,Yes,Yes,Fitbit,68,97,114,398096
2024/02/01 7:40:47 pm GMT+5:30,YES,Female,17,60,65000,62000,Yes,Yes,BE,6.9,2,2,5,0,7,Yes,8,No,Yes,Yes,Apple,73,91,109,406100
2024/02/01 7:40:48 pm GMT+5:30,YES,Male,18,62,40000,105000,Yes,Yes,Bsc,8.8,2,2,4,2,9,Yes,6,No,Yes,Yes,Samsung,74,91,100,469010
2024/02/01 7:40:48 pm GMT+5:30,YES,Female,18,68,15000,65000,Yes,No,Mcom,7.8,3,3,4,1,9,Yes,7,No,Yes,Yes,Apple,60,89,109,394094
2024/02/01 7:40:49 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:49 pm GMT+5:30,YES,Male,19,70,50000,105000,No,Yes,BCA,9.8,1,2,5,2,7,Yes,7,No,Yes,Yes,Firebolt,68,95,106,316681
2024/02/01 7:40:49 pm GMT+5:30,YES,Male,17,66,80000,115000,No,No,MCA,9.1,1,2,5,2,9,No,9,No,Yes,Yes,Boat,74,96,116,216608
2024/02/01 7:40:50 pm GMT+5:30,YES,Female,19,59,15000,62000,Yes,Yes,BTech,6.6,2,3,5,1,7,Yes,9,Yes,Yes,Yes,AmazFit,63,84,115,348100
2024/02/01 7:40:51 pm GMT+5:30,YES,Female,23,50,40000,115000,Yes,Yes,Bcom,7.4,0,3,5,0,7,No,9,No,Yes,Yes,Fitbit,80,86,103,335600
2024/02/01 7:40:52 pm GMT+5:30,YES,Female,20,46,50000,62000,No,No,MTech,9,3,1,3,2,8,No,9,Yes,Yes,Yes,AmazFit,70,89,105,317851
2024/02/01 7:40:52 pm GMT+5:30,YES,Male,23,63,65000,62000,Yes,No,MTech,6.1,2,3,4,2,8,No,6,No,No,Yes,FireBolt,80,94,95,215952
2024/02/01 7:40:53 pm GMT+5:30,YES,Male,20,65,20000,87000,Yes,Yes,BE,6.8,1,2,3,0,7,No,9,Yes,Yes,Yes,Fitbit,79,85,103,334818
2024/02/01 7:40:54 pm GMT+5:30,YES,Male,18,49,40000,87000,Yes,No,Bcom,6.3,2,2,3,1,9,No,9,Yes,No,Yes,Firebolt,79,97,98,496827
2024/02/01 7:40:54 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:40:54 pm GMT+5:30,YES,Male,20,58,20000,45000,Yes,No,Mcom,8.4,1,3,4,2,8,No,8,Yes,No,Yes,Apple,65,94,100,439458
2024/02/01 7:40:55 pm GMT+5:30,YES,Female,22,59,70000,90000,Yes,Yes,MCA,8.5,0,3,3,2,8,No,8,Yes,No,Yes,Boat,71,98,110,365146
2024/02/01 7:40:56 pm GMT+5:30,YES,Male,24,60,60000,62000,No,Yes,BE,6.8,3,1,5,2,7,No,7,No,Yes,Yes,Fossil,70,92,99,388734
